,index,id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,0,1,2
17254,187755,187756,1,58,1,8.0,0,0,57995.0,30.0,291,0,1,0,0
17255,235900,235901,0,32,1,36.0,1,0,20779.0,152.0,178,0,0,1,0
17256,29529,29530,1,35,1,46.0,0,0,16780.0,152.0,79,0,1,0,0
17257,236785,236786,0,24,1,39.0,0,1,22520.0,151.0,96,0,0,1,0
17258,155221,155222,1,22,1,47.0,1,0,26481.0,152.0,164,0,0,1,0
17259,345185,345186,0,24,1,18.0,1,0,22875.0,152.0,271,0,0,1,0
17260,47632,47633,1,51,1,15.0,0,1,46194.0,26.0,63,0,1,0,0
17261,331857,331858,1,60,1,3.0,1,0,2630.0,26.0,84,0,1,0,0
17262,166733,166734,0,27,1,36.0,1,0,47823.0,152.0,110,0,0,1,0
17263,17323,17324,1,43,1,28.0,0,1,44027.0,26.0,46,1,1,0,0
17264,350460,350461,1,34,1,28.0,0,1,2630.0,157.0,15,0,1,0,0
17265,50200,50201,1,44,1,1.0,1,0,2630.0,26.0,87,0,1,0,0
17266,74536,74537,1,47,1,32.0,1,0,32236.0,26.0,53,0,1,0,0
17267,127334,127335,0,27,1,11.0,1,0,2630.0,152.0,185,0,0,1,0
17268,315428,315429,1,46,1,15.0,1,0,35759.0,26.0,65,0,1,0,0
17269,113360,113361,0,21,1,36.0,0,1,59259.0,160.0,89,0,0,1,0
17270,247688,247689,1,40,1,6.0,0,1,32669.0,26.0,204,1,1,0,0
17271,287362,287363,1,28,1,4.0,1,0,2630.0,152.0,235,0,0,1,0
17272,252688,252689,0,25,1,30.0,1,0,27803.0,152.0,164,0,0,1,0
17273,131704,131705,1,50,1,47.0,0,1,37650.0,124.0,290,1,1,0,0
17274,97833,97834,1,24,1,28.0,1,0,32845.0,152.0,49,0,0,1,0
17275,374695,374696,1,65,1,50.0,1,0,27130.0,124.0,14,0,1,0,0
17276,70871,70872,0,35,1,5.0,0,0,2630.0,156.0,125,0,1,0,0
17277,237787,237788,0,66,1,28.0,0,1,63918.0,122.0,51,1,0,0,1
17278,297959,297960,1,43,1,28.0,0,1,24264.0,26.0,275,0,1,0,0
17279,359210,359211,0,25,1,15.0,1,0,24255.0,152.0,81,0,0,1,0
17280,375446,375447,1,70,1,30.0,0,1,19283.0,26.0,256,0,1,0,0
17281,190718,190719,0,42,1,28.0,0,1,50148.0,26.0,199,1,1,0,0
17282,251755,251756,1,29,1,19.0,0,1,36974.0,124.0,225,1,0,1,0
17283,248380,248381,1,71,1,39.0,1,0,32280.0,26.0,138,0,1,0,0
17284,203047,203048,1,25,1,35.0,1,0,29342.0,152.0,103,0,0,1,0
17285,231471,231472,0,50,1,30.0,1,1,2630.0,156.0,282,0,1,0,0
17286,27478,27479,0,42,1,28.0,0,1,25319.0,26.0,74,1,0,0,1
17287,156676,156677,0,24,1,15.0,1,0,38140.0,152.0,84,0,0,1,0
17288,282713,282714,1,41,1,15.0,0,1,32264.0,124.0,289,1,1,0,0
17289,121828,121829,1,45,1,32.0,0,1,35929.0,124.0,176,0,1,0,0
17290,140296,140297,0,60,1,28.0,0,1,42750.0,26.0,59,0,1,0,0
17291,127482,127483,0,50,1,28.0,0,1,29341.0,124.0,55,0,1,0,0
17292,17859,17860,0,36,1,14.0,1,0,2630.0,1.0,298,0,0,1,0
17293,12033,12034,0,42,1,45.0,0,1,24316.0,124.0,190,0,1,0,0
17294,42058,42059,1,21,1,46.0,1,0,23290.0,160.0,96,0,0,1,0
17295,33612,33613,1,23,1,11.0,1,0,33640.0,152.0,64,0,0,1,0
17296,302725,302726,1,54,1,8.0,1,0,2630.0,26.0,233,0,1,0,0
17297,134259,134260,1,29,1,28.0,0,1,25617.0,26.0,46,1,1,0,0
17298,114699,114700,0,73,1,41.0,0,1,52493.0,136.0,62,0,1,0,0
17299,308896,308897,1,53,1,39.0,1,0,2630.0,124.0,26,0,1,0,0
17300,286398,286399,1,42,1,0.0,0,1,2630.0,111.0,20,0,1,0,0
17301,174026,174027,0,21,1,50.0,0,1,34773.0,160.0,255,0,0,1,0
17302,125422,125423,0,28,1,17.0,1,0,2630.0,152.0,179,0,0,1,0
17303,312514,312515,1,74,1,9.0,0,1,33114.0,22.0,218,0,1,0,0
17304,52366,52367,1,66,1,46.0,1,0,2630.0,26.0,152,0,1,0,0
17305,167235,167236,1,60,1,28.0,0,1,41272.0,26.0,103,0,1,0,0
17306,226174,226175,0,24,1,28.0,0,1,26634.0,151.0,86,1,0,1,0
17307,145970,145971,0,22,1,23.0,1,0,22572.0,152.0,299,0,0,1,0
17308,308901,308902,1,38,1,0.0,0,0,2630.0,124.0,168,0,1,0,0
17309,337376,337377,1,23,1,35.0,1,0,2630.0,152.0,202,0,0,1,0
17310,312093,312094,0,30,1,21.0,1,0,24925.0,152.0,61,0,0,1,0
17311,208788,208789,1,21,1,8.0,0,1,36556.0,152.0,208,0,0,1,0
17312,372923,372924,1,40,1,11.0,0,1,2630.0,156.0,177,0,0,0,1
17313,256271,256272,0,41,1,28.0,0,1,42207.0,124.0,119,0,1,0,0
17314,141037,141038,0,59,1,8.0,1,0,52814.0,26.0,116,0,1,0,0
17315,25202,25203,1,76,1,28.0,1,0,69856.0,26.0,176,0,1,0,0
17316,58592,58593,0,22,1,47.0,0,1,43763.0,152.0,41,0,0,1,0
17317,348467,348468,0,22,1,8.0,0,0,33138.0,160.0,22,0,0,1,0
17318,217616,217617,0,60,1,46.0,1,0,28167.0,152.0,234,0,1,0,0
17319,352315,352316,1,34,1,28.0,1,0,37645.0,124.0,133,0,1,0,0
17320,245541,245542,0,67,1,28.0,0,1,2630.0,122.0,226,0,1,0,0
17321,11878,11879,0,68,1,8.0,1,0,44114.0,124.0,294,0,1,0,0
17322,250582,250583,1,42,1,45.0,0,1,21438.0,13.0,15,0,1,0,0
17323,55454,55455,1,46,1,50.0,1,0,2630.0,124.0,284,0,1,0,0
17324,30689,30690,0,28,1,30.0,0,0,34500.0,152.0,186,0,0,1,0
17325,48598,48599,1,59,1,46.0,1,0,25082.0,124.0,141,0,1,0,0
17326,261561,261562,0,32,1,28.0,0,1,53234.0,152.0,227,0,0,1,0
17327,135953,135954,0,45,1,47.0,0,1,28709.0,124.0,56,0,1,0,0
17328,335758,335759,1,44,1,19.0,0,1,33276.0,26.0,105,1,1,0,0
17329,158905,158906,0,68,1,28.0,0,1,37297.0,13.0,105,0,1,0,0
17330,247161,247162,0,22,1,6.0,1,0,38595.0,152.0,167,0,0,1,0
17331,353712,353713,1,24,1,47.0,0,1,36262.0,26.0,265,0,0,1,0
17332,22395,22396,1,71,1,28.0,1,0,59817.0,26.0,145,0,1,0,0
17333,162435,162436,1,25,1,2.0,1,0,33924.0,152.0,295,0,0,1,0
17334,182848,182849,0,33,1,35.0,0,1,27771.0,124.0,160,0,1,0,0
17335,135015,135016,1,29,1,42.0,0,1,2630.0,156.0,203,0,1,0,0
17336,35122,35123,0,40,1,30.0,0,1,2630.0,124.0,93,0,1,0,0
17337,118581,118582,1,51,1,50.0,0,1,42792.0,124.0,61,0,1,0,0
17338,379352,379353,0,33,1,33.0,0,1,80415.0,156.0,252,1,1,0,0
17339,233409,233410,0,39,1,2.0,0,1,2630.0,156.0,245,0,1,0,0
17340,229274,229275,0,57,1,47.0,1,0,39285.0,42.0,288,0,1,0,0
17341,142680,142681,1,25,1,47.0,1,0,32994.0,152.0,102,0,0,1,0
17342,107708,107709,1,51,1,28.0,1,0,59390.0,124.0,157,0,1,0,0
17343,98558,98559,0,22,1,28.0,0,1,22992.0,152.0,272,0,0,1,0
17344,8486,8487,1,48,1,49.0,0,1,31418.0,124.0,64,0,1,0,0
17345,43562,43563,0,32,1,28.0,0,1,49125.0,122.0,195,1,0,1,0
17346,43189,43190,0,40,1,28.0,0,1,41835.0,124.0,69,0,1,0,0
17347,171602,171603,0,24,1,8.0,0,0,2630.0,160.0,132,0,0,1,0
17348,305527,305528,1,22,1,39.0,0,0,31259.0,152.0,100,0,0,1,0
17349,275260,275261,0,23,1,29.0,0,1,27174.0,152.0,222,0,0,1,0
17350,894,895,0,29,1,41.0,0,1,2630.0,121.0,166,1,0,1,0
17351,96694,96695,0,45,1,11.0,0,1,2630.0,157.0,176,0,1,0,0
17352,102849,102850,0,23,1,3.0,0,1,22318.0,152.0,42,0,0,1,0
17353,137496,137497,1,40,1,11.0,0,1,20942.0,154.0,32,0,1,0,0
17354,141117,141118,0,34,1,2.0,1,0,31123.0,152.0,86,0,1,0,0
17355,355900,355901,1,68,1,8.0,1,0,48861.0,26.0,49,0,1,0,0
17356,348332,348333,0,34,1,18.0,0,0,2630.0,1.0,209,0,0,1,0
17357,286714,286715,1,21,1,8.0,0,1,42960.0,152.0,15,0,0,1,0
17358,175499,175500,0,21,1,10.0,1,0,25746.0,152.0,201,0,0,1,0
17359,366663,366664,1,23,1,45.0,0,1,27450.0,152.0,114,1,0,1,0
17360,377574,377575,0,54,1,28.0,0,1,58808.0,124.0,135,0,1,0,0
17361,33094,33095,0,27,1,14.0,1,0,27913.0,152.0,143,0,0,1,0
17362,318170,318171,1,27,1,11.0,1,0,33668.0,152.0,115,0,0,1,0
17363,255815,255816,0,22,1,8.0,1,0,55985.0,152.0,210,0,0,1,0
17364,76467,76468,0,23,1,22.0,0,1,23753.0,152.0,160,0,0,1,0
17365,343487,343488,0,22,1,21.0,1,0,29894.0,152.0,164,0,0,1,0
17366,190940,190941,1,26,1,18.0,1,0,30746.0,152.0,182,0,0,1,0
17367,39079,39080,1,29,1,30.0,1,0,34106.0,152.0,280,0,0,1,0
17368,40140,40141,0,69,1,28.0,0,1,58800.0,26.0,266,0,0,0,1
17369,12235,12236,1,45,1,28.0,0,1,42277.0,124.0,17,1,1,0,0
17370,61704,61705,0,23,1,30.0,0,1,39453.0,152.0,161,0,0,1,0
17371,363817,363818,0,25,1,18.0,1,0,25501.0,152.0,119,0,0,1,0
17372,375463,375464,1,40,1,41.0,0,1,39819.0,124.0,134,0,1,0,0
17373,44710,44711,0,51,1,28.0,0,1,45733.0,124.0,297,1,1,0,0
17374,266926,266927,1,23,1,11.0,1,0,26514.0,152.0,98,0,0,1,0
17375,71393,71394,0,41,1,3.0,1,0,28228.0,44.0,24,0,1,0,0
17376,377094,377095,1,34,1,11.0,0,1,21651.0,124.0,274,1,1,0,0
17377,28918,28919,0,21,1,25.0,0,0,26771.0,152.0,104,0,0,1,0
17378,123442,123443,0,26,1,26.0,1,0,27896.0,152.0,278,0,0,1,0
17379,59602,59603,0,24,1,2.0,1,0,25498.0,152.0,281,0,0,1,0
17380,161904,161905,1,21,1,8.0,1,1,37015.0,160.0,249,0,0,1,0
17381,187586,187587,0,52,1,35.0,0,0,20564.0,152.0,133,0,1,0,0
17382,289842,289843,1,44,1,28.0,0,1,42581.0,26.0,260,1,1,0,0
17383,180004,180005,1,29,1,28.0,1,0,2630.0,160.0,31,0,0,1,0
17384,277937,277938,0,44,1,29.0,0,1,33003.0,124.0,10,0,1,0,0
17385,86080,86081,1,31,1,8.0,1,0,41695.0,152.0,25,0,0,1,0
17386,375620,375621,0,23,1,29.0,1,0,34304.0,152.0,139,0,0,1,0
17387,112506,112507,1,38,1,28.0,0,1,31302.0,25.0,271,0,1,0,0
17388,340517,340518,0,57,1,24.0,1,0,38888.0,124.0,171,0,1,0,0
17389,195912,195913,1,46,1,46.0,0,1,51485.0,26.0,126,1,1,0,0
17390,362411,362412,0,40,1,29.0,0,1,36005.0,124.0,264,1,1,0,0
17391,301519,301520,1,25,1,46.0,1,0,22616.0,152.0,68,0,0,1,0
17392,332265,332266,0,23,1,43.0,1,0,32602.0,26.0,146,0,0,1,0
17393,88219,88220,0,21,1,35.0,0,1,27906.0,160.0,52,0,0,1,0
17394,43753,43754,0,41,1,28.0,0,1,2630.0,26.0,134,0,1,0,0
17395,306269,306270,0,46,1,46.0,1,0,2630.0,124.0,221,0,1,0,0
17396,163294,163295,1,55,1,28.0,1,0,38547.0,124.0,165,0,1,0,0
17397,215077,215078,1,42,1,25.0,0,1,2630.0,26.0,258,0,1,0,0
17398,278450,278451,1,36,1,41.0,1,0,26946.0,26.0,175,0,1,0,0
17399,145579,145580,0,28,1,8.0,1,0,44389.0,152.0,156,0,0,1,0
17400,147753,147754,0,73,1,28.0,1,0,77727.0,26.0,11,0,1,0,0
17401,5175,5176,1,22,1,36.0,0,0,32239.0,152.0,73,0,0,1,0
17402,310982,310983,0,24,1,8.0,0,1,2630.0,157.0,52,0,1,0,0
17403,184890,184891,1,52,1,28.0,0,1,31366.0,26.0,252,0,1,0,0
17404,297816,297817,1,55,1,28.0,0,0,55478.0,52.0,287,0,1,0,0
17405,288131,288132,0,51,1,28.0,0,1,2630.0,158.0,268,1,1,0,0
17406,97400,97401,0,66,1,50.0,1,0,42164.0,25.0,242,0,1,0,0
17407,48524,48525,1,37,1,7.0,0,1,52456.0,124.0,247,0,1,0,0
17408,226270,226271,0,27,1,11.0,0,0,2630.0,152.0,267,0,0,1,0
17409,370687,370688,1,35,1,28.0,1,0,36401.0,152.0,87,0,1,0,0
17410,292492,292493,1,36,1,30.0,0,1,2630.0,1.0,264,0,0,1,0
17411,148313,148314,0,70,1,3.0,0,1,38288.0,26.0,190,0,0,0,1
17412,216375,216376,1,40,1,34.0,1,0,38349.0,124.0,11,0,1,0,0
17413,204800,204801,1,35,1,8.0,1,0,82753.0,124.0,134,0,1,0,0
17414,344990,344991,1,49,1,11.0,0,1,16056.0,124.0,66,1,1,0,0
17415,243691,243692,0,29,1,14.0,0,0,25152.0,152.0,16,0,0,1,0
17416,20874,20875,0,71,1,28.0,1,0,25737.0,26.0,38,0,1,0,0
17417,172161,172162,1,21,1,37.0,0,1,24694.0,152.0,216,0,0,1,0
17418,147015,147016,0,27,1,8.0,0,1,2630.0,160.0,104,0,0,1,0
17419,132125,132126,0,46,1,12.0,0,1,2630.0,26.0,248,1,1,0,0
17420,138681,138682,0,24,1,7.0,1,0,30509.0,152.0,228,0,0,1,0
17421,255081,255082,1,52,1,18.0,1,0,38519.0,26.0,159,0,1,0,0
17422,51444,51445,0,71,1,35.0,0,1,33326.0,26.0,240,0,1,0,0
17423,350294,350295,1,31,1,28.0,0,1,102744.0,154.0,229,1,0,1,0
17424,161149,161150,0,20,1,15.0,0,1,20880.0,160.0,147,0,0,1,0
17425,33584,33585,0,48,1,28.0,0,1,30010.0,26.0,293,1,0,0,1
17426,307075,307076,1,63,1,52.0,0,1,2630.0,26.0,72,0,0,0,1
17427,22048,22049,1,40,1,12.0,0,1,24992.0,157.0,99,0,1,0,0
17428,225184,225185,1,60,1,28.0,0,1,33104.0,26.0,255,0,1,0,0
17429,71939,71940,1,56,1,46.0,1,1,37597.0,26.0,55,0,1,0,0
17430,207868,207869,0,60,1,12.0,0,1,26750.0,124.0,76,0,0,0,1
17431,247209,247210,0,23,1,47.0,0,1,23084.0,26.0,146,0,0,1,0
17432,368947,368948,0,23,1,39.0,1,0,30376.0,152.0,229,0,0,1,0
17433,293072,293073,1,25,1,8.0,1,0,66520.0,152.0,84,0,0,1,0
17434,312717,312718,0,23,1,27.0,0,1,39367.0,152.0,247,0,0,1,0
17435,42209,42210,0,69,1,28.0,0,1,47943.0,26.0,256,0,1,0,0
17436,73632,73633,1,43,1,46.0,0,0,33877.0,124.0,266,0,1,0,0
17437,118711,118712,0,65,1,8.0,0,1,41799.0,124.0,10,0,1,0,0
17438,344447,344448,1,30,1,30.0,1,0,25162.0,152.0,116,0,0,1,0
17439,285047,285048,0,49,1,28.0,0,1,23987.0,26.0,266,0,1,0,0
17440,364182,364183,1,35,1,35.0,0,1,36970.0,124.0,106,0,1,0,0
17441,62489,62490,0,42,1,28.0,0,1,27622.0,124.0,95,0,1,0,0
17442,37713,37714,1,45,1,8.0,0,0,37414.0,26.0,210,0,1,0,0
17443,73515,73516,1,37,1,33.0,0,1,2630.0,156.0,205,0,0,0,1
17444,1094,1095,0,24,1,50.0,1,0,26717.0,152.0,296,0,0,1,0
17445,265619,265620,1,22,1,37.0,0,0,30288.0,152.0,73,0,0,1,0
17446,108214,108215,0,45,1,9.0,1,0,27486.0,26.0,118,0,1,0,0
17447,107170,107171,1,40,1,28.0,1,0,25941.0,29.0,110,0,1,0,0
17448,115230,115231,1,31,1,9.0,0,0,30269.0,152.0,256,0,0,1,0
17449,115017,115018,0,25,1,28.0,1,0,27176.0,152.0,298,0,0,1,0
17450,12852,12853,1,53,1,28.0,0,1,56046.0,124.0,22,1,1,0,0
17451,136731,136732,0,29,1,6.0,1,0,33820.0,152.0,29,0,0,1,0
17452,285725,285726,1,32,1,11.0,0,1,17847.0,156.0,79,0,1,0,0
17453,97237,97238,0,46,1,28.0,0,1,50407.0,26.0,211,1,0,0,1
17454,343652,343653,0,27,1,26.0,1,0,25959.0,152.0,51,0,0,1,0
17455,232082,232083,0,50,1,37.0,1,1,45089.0,26.0,78,0,1,0,0
17456,232342,232343,0,41,1,28.0,0,1,55052.0,26.0,160,0,1,0,0
17457,33408,33409,0,23,1,15.0,1,0,26962.0,160.0,255,0,0,1,0
17458,217248,217249,1,38,1,33.0,1,0,33969.0,124.0,76,0,1,0,0
17459,273019,273020,1,24,1,8.0,1,0,45126.0,152.0,88,0,0,1,0
17460,69227,69228,1,23,1,15.0,1,0,38003.0,152.0,253,0,0,1,0
17461,339771,339772,1,51,1,28.0,0,1,58070.0,124.0,74,0,1,0,0
17462,282159,282160,1,23,1,11.0,0,1,26074.0,152.0,279,0,0,1,0
17463,251474,251475,1,48,1,47.0,0,1,27775.0,26.0,203,0,1,0,0
17464,264110,264111,1,53,1,28.0,0,1,2630.0,124.0,179,0,1,0,0
17465,82871,82872,1,72,1,28.0,0,1,57928.0,42.0,243,0,0,0,1
17466,211090,211091,1,46,1,28.0,0,1,44129.0,124.0,121,1,1,0,0
17467,197808,197809,1,55,1,28.0,1,0,70813.0,26.0,62,0,1,0,0
17468,61396,61397,1,22,1,11.0,0,0,2630.0,152.0,204,0,0,1,0
17469,320498,320499,1,25,1,39.0,0,1,36222.0,152.0,117,0,0,1,0
17470,86369,86370,1,23,1,48.0,1,0,2630.0,124.0,179,0,1,0,0
17471,56353,56354,0,49,1,8.0,0,1,55595.0,152.0,183,0,1,0,0
17472,93135,93136,1,30,1,50.0,1,0,27433.0,152.0,175,0,0,1,0
17473,21007,21008,0,27,1,16.0,0,1,2630.0,152.0,172,0,0,1,0
17474,75380,75381,1,24,1,8.0,1,0,60470.0,152.0,74,0,0,1,0
17475,127802,127803,1,39,1,28.0,0,0,26152.0,26.0,59,0,1,0,0
17476,267838,267839,1,48,1,41.0,0,1,2630.0,157.0,23,1,1,0,0
17477,98830,98831,0,58,1,28.0,0,1,52807.0,124.0,254,0,1,0,0
17478,3273,3274,1,22,1,17.0,1,0,37691.0,152.0,224,0,0,1,0
17479,156963,156964,1,26,1,16.0,0,1,16830.0,152.0,255,0,0,1,0
17480,105681,105682,1,46,1,2.0,0,1,28762.0,26.0,266,0,0,0,1
17481,206629,206630,1,44,1,3.0,0,1,24970.0,154.0,277,1,1,0,0
17482,96269,96270,1,28,1,21.0,1,0,32413.0,152.0,190,0,0,1,0
17483,219516,219517,1,32,1,28.0,0,0,30255.0,124.0,137,0,1,0,0
17484,169515,169516,1,59,1,28.0,0,1,46346.0,122.0,245,1,1,0,0
17485,163411,163412,0,47,1,28.0,0,1,59174.0,124.0,258,1,0,0,1
17486,246086,246087,0,25,1,28.0,1,0,31423.0,152.0,297,0,0,1,0
17487,334261,334262,1,48,1,38.0,0,1,45392.0,26.0,86,1,0,0,1
17488,179007,179008,1,48,1,28.0,0,0,2630.0,1.0,238,0,0,1,0
17489,150315,150316,0,23,1,6.0,0,0,14925.0,152.0,25,1,0,1,0
17490,185582,185583,1,21,1,36.0,0,1,17479.0,152.0,225,0,0,1,0
17491,77801,77802,0,21,1,33.0,0,1,31138.0,152.0,34,0,0,1,0
17492,249602,249603,0,31,1,30.0,1,0,38511.0,152.0,152,0,0,1,0
17493,332199,332200,1,60,1,38.0,0,1,34469.0,26.0,102,0,1,0,0
17494,168974,168975,1,40,1,39.0,0,1,30560.0,124.0,61,0,0,1,0
17495,270263,270264,0,40,1,28.0,0,1,31429.0,124.0,222,0,1,0,0
17496,290879,290880,1,36,1,28.0,0,1,36691.0,124.0,143,0,1,0,0
17497,236421,236422,0,24,1,49.0,1,0,34684.0,152.0,150,0,0,1,0
17498,257708,257709,1,55,1,17.0,1,0,22789.0,26.0,122,0,1,0,0
17499,80411,80412,0,32,1,28.0,0,1,39976.0,124.0,20,0,0,1,0
17500,19664,19665,1,30,1,10.0,1,0,34790.0,152.0,95,0,0,1,0
17501,328674,328675,1,65,1,48.0,0,1,2630.0,15.0,159,0,1,0,0
17502,210514,210515,1,37,1,33.0,1,0,2630.0,124.0,222,0,1,0,0
17503,102006,102007,0,24,1,21.0,1,0,19210.0,152.0,57,0,0,1,0
17504,98698,98699,1,45,1,28.0,0,1,37627.0,124.0,160,0,1,0,0
17505,94088,94089,0,40,1,33.0,0,1,31538.0,124.0,53,0,1,0,0
17506,369398,369399,1,34,1,46.0,1,0,20440.0,160.0,110,0,1,0,0
17507,311873,311874,1,49,1,8.0,0,1,46330.0,124.0,102,0,0,0,1
17508,188803,188804,0,21,1,12.0,0,1,28865.0,152.0,258,1,0,1,0
17509,178535,178536,1,62,1,28.0,1,0,2630.0,124.0,252,0,1,0,0
17510,244791,244792,0,23,1,49.0,1,0,29729.0,151.0,110,0,0,1,0
17511,43413,43414,1,26,1,47.0,0,1,29224.0,160.0,174,0,0,1,0
17512,14289,14290,1,31,1,36.0,1,0,31357.0,152.0,233,0,0,1,0
17513,192461,192462,0,24,1,30.0,0,1,29047.0,152.0,196,0,0,1,0
17514,95003,95004,1,64,1,8.0,1,1,63351.0,26.0,298,0,1,0,0
17515,177807,177808,1,23,1,28.0,1,0,73124.0,152.0,80,0,0,1,0
17516,236268,236269,0,45,1,13.0,1,0,2630.0,26.0,106,0,1,0,0
17517,76820,76821,0,46,1,33.0,0,1,28133.0,124.0,92,1,1,0,0
17518,91436,91437,1,63,1,28.0,0,1,2630.0,157.0,219,0,1,0,0
17519,123787,123788,0,44,1,28.0,0,0,41860.0,44.0,14,0,1,0,0
17520,134087,134088,0,23,1,8.0,0,1,27075.0,152.0,249,0,0,1,0
17521,234945,234946,0,30,1,14.0,1,0,33056.0,152.0,160,0,0,1,0
17522,119615,119616,1,53,1,12.0,1,0,23412.0,26.0,243,0,1,0,0
17523,341850,341851,1,24,1,26.0,0,1,29742.0,152.0,24,0,0,1,0
17524,19669,19670,0,54,1,28.0,1,0,60110.0,26.0,37,0,1,0,0
17525,153522,153523,0,58,1,28.0,0,1,45657.0,158.0,184,0,1,0,0
17526,353435,353436,1,45,1,41.0,0,1,36515.0,26.0,221,0,1,0,0
17527,171474,171475,0,28,1,16.0,0,1,29629.0,152.0,259,0,0,1,0
17528,52108,52109,0,47,1,41.0,0,1,34471.0,124.0,55,0,1,0,0
17529,33621,33622,1,26,1,41.0,1,0,38323.0,153.0,231,0,0,1,0
17530,44823,44824,0,49,1,28.0,0,1,44517.0,26.0,27,1,0,0,1
17531,8888,8889,0,59,1,29.0,0,1,33809.0,152.0,273,0,1,0,0
17532,112199,112200,0,26,1,28.0,1,0,32435.0,152.0,249,0,0,1,0
17533,160612,160613,0,27,1,28.0,1,0,61382.0,152.0,281,0,0,1,0
17534,110930,110931,0,23,1,45.0,1,0,33144.0,160.0,240,0,0,1,0
17535,227590,227591,1,33,1,33.0,1,0,27980.0,152.0,11,0,0,1,0
17536,244060,244061,1,37,1,15.0,1,0,18789.0,124.0,23,0,1,0,0
17537,113468,113469,1,71,0,28.0,1,1,54307.0,26.0,142,0,1,0,0
17538,203947,203948,1,34,1,14.0,0,0,2630.0,1.0,196,0,0,1,0
17539,286219,286220,0,42,1,38.0,0,1,28975.0,124.0,279,1,1,0,0
17540,167139,167140,1,26,1,28.0,1,0,58721.0,152.0,27,0,0,1,0
17541,7865,7866,0,25,1,28.0,1,0,29833.0,152.0,21,0,0,1,0
17542,96949,96950,1,30,1,30.0,0,1,2630.0,156.0,64,1,1,0,0
17543,79362,79363,1,47,1,50.0,1,0,23805.0,124.0,92,0,1,0,0
17544,276836,276837,1,33,1,36.0,0,0,60163.0,152.0,285,0,0,1,0
17545,35754,35755,1,23,1,15.0,0,0,2630.0,152.0,173,0,0,1,0
17546,32474,32475,1,51,1,28.0,1,0,35611.0,26.0,43,0,1,0,0
17547,186600,186601,1,44,1,26.0,0,1,2630.0,26.0,244,0,1,0,0
17548,3454,3455,0,50,1,18.0,0,1,2630.0,124.0,287,0,1,0,0
17549,170326,170327,1,62,1,28.0,1,0,44472.0,26.0,84,0,1,0,0
17550,287848,287849,0,48,1,28.0,1,0,47107.0,124.0,252,0,1,0,0
17551,326273,326274,1,22,1,3.0,0,1,24403.0,156.0,242,0,0,1,0
17552,301836,301837,0,23,1,41.0,1,0,18071.0,152.0,284,0,0,1,0
17553,118057,118058,0,35,1,18.0,1,0,36654.0,152.0,287,0,1,0,0
17554,16449,16450,1,37,1,7.0,0,0,2630.0,156.0,274,0,1,0,0
17555,63340,63341,1,45,1,28.0,1,0,52768.0,26.0,148,0,1,0,0
17556,259553,259554,1,67,1,21.0,0,1,30056.0,26.0,222,0,1,0,0
17557,336461,336462,0,23,1,28.0,0,1,34720.0,152.0,251,0,0,1,0
17558,63997,63998,0,22,1,35.0,1,0,35977.0,152.0,278,0,0,1,0
17559,19438,19439,0,22,1,15.0,0,0,38094.0,152.0,192,0,0,1,0
17560,252508,252509,0,31,1,29.0,1,0,2630.0,152.0,263,0,0,1,0
17561,290432,290433,1,66,1,8.0,1,0,53663.0,26.0,89,0,1,0,0
17562,194320,194321,0,49,1,28.0,0,1,30602.0,26.0,111,0,1,0,0
17563,376387,376388,1,27,1,28.0,1,0,21879.0,152.0,280,0,0,1,0
17564,365217,365218,1,36,1,28.0,0,1,36903.0,26.0,92,0,1,0,0
17565,252805,252806,0,23,1,8.0,1,0,41738.0,160.0,268,0,0,1,0
17566,29257,29258,1,24,1,4.0,1,0,24663.0,152.0,120,0,0,1,0
17567,289685,289686,1,55,1,2.0,1,0,33992.0,26.0,276,0,1,0,0
17568,106474,106475,1,27,1,30.0,1,0,29423.0,152.0,125,0,0,1,0
17569,259686,259687,1,25,1,41.0,1,0,30203.0,152.0,203,0,0,1,0
17570,180762,180763,0,37,1,41.0,0,1,33663.0,31.0,132,0,0,0,1
17571,249098,249099,1,64,1,28.0,0,1,33696.0,35.0,31,0,1,0,0
17572,282258,282259,1,27,1,8.0,0,0,20440.0,152.0,283,0,0,1,0
17573,306873,306874,0,28,1,29.0,1,1,2630.0,152.0,107,0,0,1,0
17574,229850,229851,1,67,1,28.0,0,1,37108.0,30.0,151,0,1,0,0
17575,294194,294195,1,43,1,36.0,0,1,51991.0,124.0,137,0,1,0,0
17576,116677,116678,1,30,1,6.0,0,1,23153.0,26.0,84,1,1,0,0
17577,169302,169303,1,77,1,46.0,0,1,34954.0,26.0,63,0,1,0,0
17578,7309,7310,1,69,1,28.0,1,0,37762.0,13.0,29,0,1,0,0
17579,318842,318843,0,40,1,28.0,0,1,28370.0,122.0,147,0,1,0,0
17580,63249,63250,1,42,1,28.0,0,1,37989.0,26.0,12,1,1,0,0
17581,53605,53606,1,42,1,33.0,1,0,33046.0,124.0,221,0,1,0,0
17582,221490,221491,1,61,1,28.0,1,0,42581.0,26.0,145,0,1,0,0
17583,296770,296771,1,25,1,33.0,1,0,31397.0,152.0,243,0,0,1,0
17584,98715,98716,1,21,1,21.0,0,1,2630.0,163.0,118,0,0,1,0
