,enrollee_id,city_development_index,training_hours,target,city,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job
14963,11601,0.893,32,1.0,74.0,1.0,0.0,3.0,4.0,6.0,15.0,1.0,5.0,3.0
14964,4432,0.92,23,0.0,49.0,1.0,1.0,3.0,2.0,5.0,20.0,3.0,5.0,1.0
14965,32116,0.91,102,0.0,48.0,1.0,0.0,3.0,0.0,5.0,4.0,0.0,1.0,1.0
14966,13004,0.762,28,1.0,83.0,1.0,0.0,3.0,2.0,5.0,15.0,3.0,4.0,0.0
14967,9130,0.698,36,0.0,42.0,1.0,1.0,3.0,0.0,5.0,11.0,4.0,5.0,0.0
14968,25021,0.926,16,0.0,13.0,3.0,1.0,0.0,1.0,6.0,1.0,0.0,0.0,0.0
14969,24177,0.884,5,0.0,99.0,3.0,0.0,3.0,0.0,5.0,14.0,4.0,1.0,0.0
14970,13991,0.913,13,0.0,91.0,1.0,0.0,3.0,0.0,5.0,7.0,5.0,5.0,4.0
14971,29592,0.92,20,0.0,5.0,3.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,4.0
14972,23673,0.92,6,1.0,5.0,1.0,1.0,0.0,0.0,5.0,17.0,8.0,6.0,0.0
14973,6080,0.92,192,0.0,5.0,1.0,0.0,3.0,0.0,2.0,21.0,2.0,5.0,4.0
14974,24102,0.926,2,0.0,13.0,1.0,0.0,3.0,2.0,5.0,21.0,3.0,5.0,2.0
14975,14268,0.682,47,0.0,61.0,1.0,0.0,3.0,0.0,5.0,15.0,1.0,6.0,6.0
14976,13453,0.878,100,0.0,55.0,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,3.0
14977,11462,0.691,20,0.0,117.0,1.0,0.0,3.0,2.0,5.0,1.0,8.0,6.0,1.0
14978,28925,0.92,70,0.0,49.0,1.0,0.0,3.0,0.0,5.0,10.0,2.0,2.0,4.0
14979,20155,0.698,12,0.0,8.0,1.0,0.0,3.0,0.0,5.0,13.0,0.0,5.0,0.0
14980,29933,0.92,43,1.0,5.0,1.0,1.0,3.0,0.0,1.0,14.0,8.0,6.0,0.0
14981,30244,0.91,26,0.0,48.0,1.0,0.0,3.0,0.0,5.0,10.0,2.0,5.0,1.0
14982,8056,0.843,90,0.0,47.0,1.0,0.0,3.0,0.0,5.0,8.0,4.0,5.0,0.0
14983,32224,0.92,48,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,0.0,1.0,3.0
14984,15487,0.939,89,0.0,70.0,3.0,0.0,3.0,0.0,5.0,21.0,2.0,5.0,0.0
14985,767,0.92,218,0.0,5.0,3.0,1.0,0.0,0.0,5.0,13.0,4.0,5.0,1.0
14986,22996,0.92,35,0.0,5.0,0.0,0.0,3.0,0.0,4.0,21.0,2.0,5.0,1.0
14987,28719,0.939,24,0.0,70.0,2.0,0.0,3.0,0.0,4.0,21.0,5.0,5.0,4.0
14988,15234,0.897,13,0.0,30.0,3.0,0.0,0.0,2.0,5.0,19.0,3.0,5.0,0.0
14989,16901,0.92,14,0.0,5.0,1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,1.0
14990,12841,0.91,114,0.0,48.0,0.0,0.0,0.0,0.0,5.0,15.0,2.0,4.0,0.0
14991,21957,0.647,7,0.0,97.0,1.0,0.0,1.0,2.0,5.0,11.0,4.0,0.0,0.0
14992,7363,0.624,21,0.0,64.0,1.0,1.0,0.0,1.0,6.0,16.0,8.0,6.0,6.0
14993,22205,0.92,160,0.0,49.0,1.0,0.0,3.0,0.0,5.0,17.0,0.0,5.0,1.0
14994,9623,0.92,79,0.0,5.0,0.0,1.0,3.0,3.0,5.0,21.0,3.0,5.0,4.0
14995,1305,0.92,37,0.0,5.0,1.0,0.0,3.0,0.0,0.0,19.0,7.0,2.0,0.0
14996,10310,0.92,39,0.0,5.0,0.0,0.0,3.0,2.0,5.0,6.0,2.0,5.0,2.0
14997,10689,0.624,85,1.0,64.0,3.0,0.0,0.0,0.0,4.0,15.0,1.0,0.0,1.0
14998,605,0.91,4,0.0,48.0,1.0,0.0,3.0,0.0,5.0,2.0,6.0,5.0,4.0
14999,14587,0.91,14,0.0,48.0,1.0,0.0,3.0,2.0,5.0,21.0,4.0,5.0,0.0
15000,6178,0.92,51,0.0,5.0,3.0,0.0,3.0,0.0,0.0,11.0,4.0,1.0,0.0
15001,27557,0.939,12,1.0,103.0,1.0,0.0,3.0,0.0,5.0,16.0,8.0,4.0,0.0
15002,27751,0.92,9,0.0,49.0,1.0,0.0,3.0,0.0,5.0,19.0,4.0,5.0,0.0
15003,11186,0.92,156,0.0,5.0,1.0,1.0,3.0,0.0,5.0,6.0,8.0,6.0,4.0
15004,1600,0.698,14,0.0,42.0,1.0,0.0,3.0,0.0,5.0,1.0,7.0,5.0,0.0
15005,22225,0.855,67,0.0,95.0,1.0,1.0,0.0,1.0,6.0,18.0,8.0,6.0,6.0
15006,7201,0.92,102,0.0,5.0,1.0,0.0,3.0,2.0,2.0,14.0,2.0,5.0,0.0
15007,26573,0.91,68,1.0,48.0,0.0,0.0,3.0,0.0,5.0,2.0,8.0,6.0,0.0
15008,12216,0.91,61,1.0,48.0,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,0.0
15009,31720,0.743,28,0.0,15.0,1.0,0.0,1.0,0.0,5.0,2.0,8.0,6.0,0.0
15010,22455,0.92,198,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,3.0
15011,8244,0.899,17,0.0,65.0,1.0,1.0,1.0,0.0,3.0,16.0,8.0,6.0,6.0
15012,5854,0.884,322,0.0,99.0,1.0,1.0,3.0,3.0,5.0,21.0,2.0,2.0,4.0
15013,25884,0.698,26,1.0,98.0,1.0,1.0,3.0,1.0,6.0,13.0,8.0,6.0,6.0
15014,2470,0.865,152,1.0,118.0,1.0,0.0,3.0,0.0,5.0,19.0,4.0,5.0,1.0
15015,20039,0.804,69,1.0,4.0,1.0,1.0,3.0,0.0,4.0,13.0,8.0,6.0,1.0
15016,12231,0.92,11,0.0,5.0,1.0,1.0,3.0,4.0,6.0,17.0,8.0,6.0,6.0
15017,25119,0.91,40,1.0,48.0,1.0,0.0,3.0,0.0,5.0,21.0,4.0,2.0,0.0
15018,32809,0.624,76,1.0,64.0,1.0,0.0,0.0,2.0,5.0,1.0,7.0,5.0,0.0
15019,17929,0.895,41,0.0,1.0,1.0,0.0,3.0,2.0,5.0,6.0,5.0,5.0,0.0
15020,29615,0.624,4,1.0,64.0,1.0,0.0,3.0,0.0,5.0,16.0,0.0,5.0,0.0
15021,24751,0.887,54,0.0,2.0,1.0,0.0,3.0,2.0,1.0,21.0,8.0,6.0,4.0
15022,6647,0.624,42,1.0,64.0,3.0,0.0,0.0,0.0,5.0,16.0,8.0,6.0,5.0
15023,17445,0.91,78,0.0,48.0,1.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,4.0
15024,2741,0.8270000000000001,36,0.0,78.0,1.0,0.0,3.0,5.0,6.0,1.0,4.0,5.0,2.0
15025,14350,0.923,74,1.0,112.0,1.0,1.0,3.0,2.0,2.0,0.0,8.0,6.0,5.0
15026,27980,0.92,11,0.0,5.0,1.0,0.0,3.0,3.0,5.0,17.0,3.0,5.0,0.0
15027,8935,0.738,2,0.0,21.0,1.0,0.0,3.0,0.0,5.0,8.0,6.0,5.0,2.0
15028,26986,0.6890000000000001,172,0.0,41.0,1.0,0.0,1.0,5.0,6.0,11.0,0.0,5.0,1.0
15029,12089,0.624,196,1.0,64.0,1.0,0.0,0.0,0.0,5.0,14.0,0.0,0.0,0.0
15030,4630,0.624,34,1.0,64.0,1.0,1.0,3.0,0.0,5.0,3.0,8.0,5.0,6.0
15031,19582,0.624,26,1.0,64.0,1.0,1.0,0.0,0.0,5.0,17.0,8.0,6.0,6.0
15032,32711,0.762,11,1.0,83.0,1.0,0.0,3.0,0.0,5.0,4.0,3.0,5.0,4.0
15033,9863,0.92,44,1.0,5.0,0.0,0.0,3.0,0.0,2.0,21.0,8.0,6.0,1.0
15034,8164,0.624,131,1.0,64.0,0.0,0.0,3.0,0.0,5.0,15.0,3.0,5.0,2.0
15035,31948,0.897,172,0.0,30.0,1.0,1.0,0.0,0.0,5.0,16.0,8.0,6.0,0.0
15036,27266,0.92,34,0.0,5.0,1.0,0.0,3.0,0.0,1.0,21.0,2.0,5.0,1.0
15037,22357,0.92,32,1.0,5.0,1.0,0.0,3.0,0.0,5.0,8.0,4.0,1.0,0.0
15038,17809,0.878,129,0.0,55.0,1.0,0.0,3.0,0.0,3.0,18.0,4.0,5.0,0.0
15039,22281,0.92,20,1.0,5.0,3.0,0.0,3.0,0.0,5.0,12.0,8.0,6.0,6.0
15040,15372,0.903,80,0.0,51.0,3.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,4.0
15041,25375,0.897,102,0.0,30.0,3.0,0.0,3.0,1.0,6.0,21.0,2.0,5.0,4.0
15042,3783,0.6890000000000001,8,0.0,41.0,1.0,0.0,3.0,1.0,6.0,18.0,8.0,6.0,0.0
15043,12330,0.92,143,1.0,49.0,3.0,1.0,0.0,1.0,6.0,11.0,8.0,6.0,0.0
15044,19396,0.926,116,0.0,13.0,3.0,0.0,3.0,2.0,5.0,10.0,1.0,5.0,1.0
15045,19173,0.92,80,0.0,5.0,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,1.0
15046,24607,0.92,22,1.0,5.0,1.0,1.0,0.0,0.0,5.0,15.0,8.0,6.0,0.0
15047,16699,0.92,72,0.0,5.0,1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,0.0
15048,799,0.924,58,0.0,6.0,3.0,1.0,0.0,1.0,6.0,15.0,8.0,6.0,6.0
15049,28215,0.897,46,0.0,30.0,1.0,0.0,3.0,2.0,5.0,15.0,4.0,1.0,1.0
15050,25843,0.91,8,0.0,48.0,1.0,1.0,0.0,0.0,5.0,1.0,8.0,6.0,1.0
15051,24789,0.92,147,0.0,5.0,1.0,0.0,0.0,0.0,5.0,21.0,8.0,6.0,0.0
15052,23595,0.92,98,0.0,5.0,1.0,1.0,0.0,0.0,5.0,15.0,8.0,6.0,6.0
15053,27019,0.91,14,0.0,48.0,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,0.0
15054,790,0.92,71,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,3.0,5.0,2.0
15055,24919,0.624,99,0.0,64.0,1.0,0.0,0.0,5.0,6.0,11.0,4.0,5.0,0.0
15056,18333,0.939,7,0.0,103.0,0.0,0.0,3.0,0.0,5.0,17.0,2.0,5.0,4.0
15057,19642,0.624,114,0.0,64.0,3.0,0.0,3.0,0.0,5.0,13.0,1.0,5.0,0.0
15058,17969,0.527,96,1.0,24.0,3.0,0.0,0.0,0.0,5.0,13.0,8.0,6.0,0.0
15059,8196,0.887,50,1.0,2.0,1.0,0.0,0.0,0.0,5.0,21.0,8.0,6.0,0.0
15060,15152,0.762,31,1.0,83.0,1.0,1.0,3.0,0.0,5.0,13.0,8.0,6.0,0.0
15061,11743,0.624,96,1.0,64.0,1.0,0.0,3.0,0.0,5.0,13.0,3.0,5.0,6.0
15062,13205,0.939,94,0.0,103.0,0.0,0.0,3.0,0.0,5.0,1.0,5.0,5.0,0.0
15063,22047,0.92,64,0.0,5.0,1.0,0.0,3.0,2.0,5.0,6.0,6.0,5.0,1.0
15064,10359,0.939,11,0.0,103.0,1.0,0.0,3.0,0.0,5.0,4.0,8.0,6.0,4.0
15065,11026,0.92,134,0.0,5.0,0.0,0.0,3.0,0.0,5.0,13.0,3.0,3.0,0.0
15066,19451,0.92,18,1.0,5.0,3.0,0.0,3.0,2.0,5.0,15.0,8.0,6.0,0.0
15067,18553,0.887,11,0.0,2.0,1.0,0.0,3.0,1.0,6.0,14.0,4.0,5.0,0.0
15068,21242,0.939,17,0.0,103.0,0.0,1.0,0.0,2.0,5.0,0.0,8.0,3.0,0.0
15069,18939,0.91,80,0.0,48.0,1.0,0.0,3.0,0.0,5.0,9.0,8.0,6.0,0.0
15070,16550,0.926,64,0.0,13.0,1.0,0.0,3.0,2.0,5.0,12.0,3.0,5.0,4.0
15071,23032,0.762,45,0.0,83.0,1.0,0.0,3.0,0.0,5.0,16.0,3.0,5.0,0.0
15072,12688,0.926,150,0.0,13.0,1.0,1.0,3.0,0.0,5.0,1.0,4.0,5.0,2.0
15073,27368,0.865,113,0.0,118.0,1.0,0.0,3.0,2.0,1.0,21.0,4.0,5.0,4.0
15074,12807,0.92,11,0.0,5.0,3.0,0.0,3.0,0.0,5.0,16.0,2.0,5.0,0.0
15075,15060,0.693,4,0.0,111.0,1.0,0.0,3.0,0.0,5.0,17.0,7.0,5.0,2.0
15076,31148,0.92,86,0.0,5.0,1.0,0.0,3.0,0.0,5.0,6.0,3.0,5.0,0.0
15077,7928,0.925,24,0.0,120.0,1.0,0.0,3.0,2.0,5.0,8.0,8.0,6.0,4.0
15078,16978,0.91,74,0.0,48.0,3.0,0.0,3.0,5.0,6.0,2.0,2.0,5.0,1.0
15079,23109,0.926,104,0.0,13.0,1.0,0.0,3.0,0.0,5.0,16.0,2.0,5.0,0.0
15080,5436,0.924,162,0.0,6.0,1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,4.0
15081,25785,0.92,18,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,4.0
15082,10168,0.939,6,0.0,70.0,1.0,0.0,3.0,1.0,6.0,17.0,1.0,4.0,0.0
15083,14302,0.92,23,0.0,5.0,1.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,1.0
15084,18614,0.91,29,0.0,48.0,1.0,0.0,3.0,2.0,5.0,21.0,2.0,5.0,0.0
15085,21661,0.624,46,0.0,64.0,3.0,0.0,3.0,0.0,5.0,18.0,4.0,1.0,0.0
15086,17087,0.754,35,1.0,101.0,1.0,1.0,0.0,0.0,5.0,11.0,8.0,6.0,0.0
15087,18485,0.848,43,0.0,69.0,1.0,1.0,0.0,1.0,6.0,11.0,7.0,5.0,6.0
15088,33017,0.8270000000000001,73,0.0,78.0,1.0,1.0,0.0,1.0,6.0,20.0,8.0,6.0,6.0
15089,23371,0.836,59,0.0,31.0,1.0,1.0,0.0,0.0,5.0,11.0,8.0,6.0,6.0
15090,4650,0.698,9,0.0,116.0,1.0,0.0,3.0,2.0,5.0,21.0,1.0,5.0,3.0
15091,2292,0.624,58,0.0,64.0,1.0,0.0,3.0,0.0,5.0,13.0,0.0,5.0,0.0
15092,812,0.762,31,1.0,83.0,1.0,0.0,1.0,2.0,5.0,10.0,8.0,6.0,0.0
15093,6980,0.802,127,0.0,94.0,1.0,0.0,3.0,0.0,5.0,3.0,8.0,6.0,0.0
15094,15080,0.74,232,0.0,86.0,1.0,0.0,3.0,0.0,5.0,2.0,5.0,5.0,1.0
15095,8863,0.92,7,0.0,5.0,0.0,0.0,3.0,0.0,5.0,7.0,3.0,5.0,1.0
15096,29331,0.92,246,0.0,5.0,1.0,0.0,3.0,1.0,6.0,21.0,4.0,6.0,0.0
15097,11271,0.698,6,0.0,71.0,1.0,0.0,1.0,0.0,5.0,15.0,4.0,5.0,1.0
15098,21925,0.897,9,0.0,30.0,1.0,0.0,3.0,2.0,5.0,1.0,8.0,6.0,5.0
15099,29265,0.624,37,0.0,64.0,1.0,0.0,0.0,0.0,5.0,16.0,1.0,5.0,0.0
15100,10635,0.764,14,0.0,57.0,3.0,1.0,3.0,0.0,5.0,2.0,0.0,5.0,4.0
15101,5039,0.89,74,0.0,82.0,1.0,0.0,3.0,0.0,5.0,6.0,5.0,5.0,6.0
15102,13028,0.92,260,0.0,5.0,1.0,1.0,3.0,0.0,0.0,15.0,4.0,5.0,4.0
15103,21226,0.92,12,1.0,49.0,3.0,0.0,3.0,2.0,5.0,21.0,8.0,6.0,0.0
15104,32833,0.624,61,0.0,64.0,1.0,0.0,3.0,2.0,5.0,13.0,1.0,5.0,1.0
15105,8092,0.89,111,0.0,82.0,3.0,0.0,3.0,2.0,5.0,5.0,8.0,6.0,0.0
15106,30214,0.926,144,0.0,13.0,2.0,1.0,0.0,1.0,6.0,16.0,5.0,5.0,1.0
15107,3555,0.804,37,1.0,4.0,3.0,1.0,3.0,0.0,0.0,1.0,7.0,5.0,0.0
15108,32342,0.691,310,0.0,117.0,3.0,1.0,0.0,0.0,5.0,11.0,8.0,6.0,0.0
15109,15555,0.91,51,0.0,48.0,1.0,0.0,3.0,0.0,5.0,18.0,4.0,1.0,0.0
15110,12249,0.926,108,0.0,13.0,1.0,0.0,3.0,0.0,5.0,2.0,4.0,5.0,0.0
15111,18206,0.7759999999999999,324,0.0,77.0,3.0,1.0,0.0,0.0,5.0,11.0,1.0,5.0,6.0
15112,32995,0.624,56,0.0,64.0,1.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0
15113,7184,0.92,52,0.0,5.0,1.0,0.0,3.0,2.0,5.0,19.0,1.0,1.0,0.0
15114,4776,0.448,66,1.0,73.0,3.0,1.0,0.0,2.0,5.0,14.0,8.0,5.0,6.0
15115,5698,0.624,164,0.0,64.0,1.0,0.0,3.0,2.0,5.0,14.0,3.0,5.0,1.0
15116,7350,0.698,83,0.0,43.0,1.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,0.0
15117,21168,0.92,125,0.0,5.0,3.0,0.0,3.0,0.0,5.0,11.0,3.0,5.0,0.0
15118,20556,0.5579999999999999,234,0.0,3.0,3.0,1.0,3.0,0.0,5.0,0.0,8.0,6.0,0.0
15119,236,0.92,122,1.0,5.0,1.0,0.0,3.0,0.0,5.0,5.0,8.0,6.0,0.0
15120,19221,0.527,80,1.0,24.0,1.0,0.0,3.0,0.0,5.0,14.0,8.0,6.0,1.0
15121,17206,0.698,22,0.0,116.0,1.0,0.0,3.0,2.0,5.0,7.0,8.0,6.0,0.0
15122,16145,0.92,41,0.0,5.0,1.0,1.0,3.0,0.0,5.0,21.0,8.0,6.0,4.0
15123,21727,0.91,32,1.0,48.0,1.0,1.0,0.0,0.0,5.0,21.0,8.0,6.0,1.0
15124,30229,0.836,85,0.0,31.0,1.0,0.0,3.0,0.0,5.0,6.0,4.0,1.0,0.0
15125,4455,0.624,31,1.0,64.0,1.0,0.0,3.0,2.0,5.0,18.0,2.0,2.0,2.0
15126,1438,0.92,23,0.0,5.0,3.0,1.0,3.0,1.0,6.0,14.0,8.0,6.0,6.0
15127,21477,0.789,94,0.0,14.0,3.0,0.0,1.0,0.0,5.0,13.0,7.0,5.0,0.0
15128,24869,0.624,17,1.0,64.0,1.0,1.0,0.0,1.0,6.0,11.0,8.0,6.0,6.0
15129,31173,0.925,78,1.0,114.0,1.0,1.0,0.0,0.0,5.0,17.0,8.0,6.0,1.0
15130,7638,0.92,78,0.0,5.0,3.0,0.0,0.0,1.0,6.0,16.0,3.0,4.0,0.0
15131,6518,0.848,28,0.0,69.0,1.0,0.0,3.0,0.0,5.0,13.0,7.0,5.0,0.0
15132,833,0.855,2,0.0,95.0,1.0,0.0,3.0,0.0,5.0,17.0,3.0,5.0,0.0
15133,2365,0.855,141,0.0,95.0,1.0,0.0,3.0,2.0,5.0,6.0,4.0,5.0,6.0
15134,28148,0.92,72,0.0,5.0,0.0,0.0,3.0,0.0,5.0,1.0,4.0,0.0,0.0
15135,16486,0.743,94,0.0,15.0,3.0,0.0,3.0,2.0,5.0,15.0,0.0,0.0,5.0
15136,2127,0.91,146,0.0,48.0,3.0,0.0,0.0,0.0,5.0,15.0,2.0,5.0,0.0
15137,7688,0.92,44,0.0,5.0,1.0,0.0,3.0,0.0,5.0,5.0,0.0,5.0,3.0
15138,20882,0.855,202,0.0,95.0,3.0,0.0,3.0,2.0,5.0,4.0,8.0,6.0,0.0
15139,17674,0.913,8,1.0,91.0,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,4.0
15140,33037,0.92,36,0.0,5.0,1.0,0.0,3.0,0.0,1.0,15.0,5.0,5.0,0.0
15141,419,0.92,46,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,4.0,5.0,1.0
15142,30448,0.91,146,0.0,48.0,0.0,0.0,3.0,0.0,4.0,14.0,8.0,6.0,0.0
15143,12321,0.92,12,0.0,5.0,0.0,0.0,3.0,2.0,5.0,21.0,8.0,5.0,1.0
15144,29521,0.855,57,0.0,95.0,0.0,0.0,3.0,2.0,2.0,11.0,8.0,6.0,0.0
15145,7420,0.92,148,0.0,5.0,1.0,1.0,3.0,0.0,5.0,13.0,4.0,5.0,2.0
15146,9911,0.913,80,0.0,91.0,1.0,1.0,3.0,2.0,5.0,21.0,3.0,5.0,4.0
15147,1083,0.92,68,0.0,5.0,1.0,0.0,3.0,0.0,5.0,6.0,2.0,5.0,0.0
15148,6392,0.92,17,0.0,49.0,3.0,1.0,0.0,1.0,6.0,14.0,8.0,6.0,6.0
15149,31690,0.855,50,0.0,95.0,1.0,0.0,3.0,0.0,5.0,2.0,8.0,6.0,0.0
15150,12799,0.92,33,0.0,5.0,0.0,0.0,3.0,2.0,5.0,21.0,3.0,4.0,4.0
15151,2757,0.884,70,0.0,99.0,1.0,0.0,3.0,0.0,5.0,15.0,3.0,5.0,0.0
15152,17536,0.926,145,0.0,13.0,1.0,0.0,3.0,0.0,5.0,19.0,6.0,5.0,0.0
15153,25358,0.55,153,0.0,11.0,1.0,1.0,0.0,1.0,6.0,15.0,8.0,6.0,6.0
15154,17479,0.624,133,1.0,64.0,1.0,0.0,3.0,0.0,5.0,19.0,8.0,6.0,6.0
15155,10335,0.92,32,0.0,5.0,0.0,0.0,3.0,0.0,5.0,3.0,4.0,1.0,0.0
15156,1234,0.762,67,0.0,83.0,1.0,0.0,3.0,0.0,5.0,19.0,3.0,5.0,1.0
15157,9396,0.884,55,0.0,99.0,0.0,0.0,3.0,0.0,5.0,13.0,5.0,5.0,4.0
15158,1100,0.926,50,0.0,13.0,3.0,0.0,3.0,2.0,5.0,6.0,1.0,5.0,4.0
15159,26421,0.624,126,0.0,64.0,1.0,1.0,3.0,1.0,6.0,16.0,8.0,6.0,0.0
15160,29294,0.91,146,0.0,48.0,1.0,0.0,3.0,0.0,4.0,21.0,8.0,6.0,3.0
15161,2072,0.926,6,0.0,13.0,1.0,0.0,3.0,1.0,6.0,6.0,1.0,5.0,4.0
15162,23121,0.92,98,0.0,49.0,3.0,0.0,3.0,0.0,1.0,6.0,2.0,5.0,4.0
15163,4547,0.8959999999999999,47,0.0,85.0,1.0,0.0,3.0,3.0,5.0,21.0,8.0,6.0,4.0
15164,24371,0.92,86,0.0,5.0,0.0,1.0,3.0,0.0,5.0,10.0,3.0,5.0,4.0
15165,4131,0.92,7,0.0,5.0,1.0,1.0,3.0,3.0,5.0,21.0,6.0,2.0,4.0
15166,2227,0.939,35,0.0,70.0,1.0,0.0,3.0,2.0,5.0,1.0,1.0,5.0,0.0
15167,7450,0.92,24,1.0,5.0,1.0,0.0,3.0,2.0,5.0,7.0,1.0,5.0,1.0
15168,20162,0.92,40,0.0,49.0,1.0,0.0,3.0,0.0,5.0,5.0,3.0,5.0,4.0
15169,16307,0.624,37,0.0,64.0,1.0,0.0,3.0,0.0,5.0,1.0,3.0,5.0,6.0
15170,4686,0.913,145,1.0,91.0,2.0,0.0,1.0,0.0,5.0,17.0,3.0,5.0,0.0
15171,4564,0.939,52,0.0,103.0,1.0,0.0,3.0,0.0,5.0,16.0,4.0,1.0,3.0
15172,14791,0.847,9,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,6.0,5.0,0.0
15173,11649,0.55,78,1.0,11.0,1.0,0.0,3.0,0.0,5.0,15.0,8.0,6.0,0.0
15174,3872,0.92,18,0.0,5.0,1.0,0.0,3.0,0.0,5.0,21.0,1.0,5.0,4.0
15175,23627,0.754,124,1.0,101.0,1.0,1.0,0.0,1.0,6.0,15.0,8.0,6.0,6.0
15176,17977,0.6890000000000001,125,0.0,41.0,0.0,0.0,0.0,2.0,5.0,10.0,4.0,5.0,0.0
15177,4841,0.91,66,0.0,48.0,3.0,1.0,0.0,1.0,6.0,13.0,7.0,0.0,0.0
15178,10779,0.624,32,1.0,64.0,1.0,0.0,3.0,0.0,5.0,17.0,5.0,5.0,0.0
15179,27602,0.624,34,0.0,64.0,1.0,1.0,3.0,0.0,5.0,2.0,3.0,5.0,2.0
15180,7031,0.91,74,0.0,48.0,1.0,0.0,3.0,0.0,5.0,21.0,8.0,6.0,0.0
15181,4981,0.754,128,1.0,101.0,1.0,0.0,3.0,0.0,5.0,4.0,8.0,6.0,0.0
15182,857,0.767,52,0.0,50.0,3.0,1.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0
15183,5363,0.624,34,1.0,64.0,1.0,0.0,3.0,0.0,5.0,15.0,4.0,6.0,6.0
15184,19760,0.865,14,0.0,118.0,1.0,0.0,3.0,2.0,5.0,9.0,3.0,5.0,2.0
15185,5727,0.624,68,0.0,64.0,1.0,0.0,3.0,0.0,1.0,21.0,4.0,5.0,4.0
15186,23246,0.92,53,0.0,5.0,3.0,0.0,2.0,2.0,5.0,6.0,8.0,6.0,0.0
15187,7525,0.843,56,0.0,47.0,1.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,6.0
15188,284,0.92,38,0.0,5.0,1.0,1.0,0.0,0.0,5.0,14.0,8.0,6.0,0.0
15189,2968,0.926,34,0.0,13.0,1.0,1.0,0.0,1.0,6.0,5.0,0.0,5.0,0.0
15190,19,0.899,46,0.0,65.0,3.0,0.0,1.0,0.0,5.0,15.0,4.0,4.0,4.0
15191,15413,0.92,67,1.0,5.0,1.0,0.0,3.0,0.0,5.0,17.0,8.0,6.0,1.0
15192,20187,0.743,105,0.0,15.0,1.0,0.0,3.0,2.0,5.0,5.0,0.0,5.0,4.0
15193,10620,0.939,100,0.0,103.0,0.0,0.0,3.0,0.0,2.0,14.0,4.0,1.0,0.0
15194,21699,0.939,92,0.0,103.0,3.0,1.0,3.0,2.0,4.0,21.0,8.0,6.0,4.0
15195,15032,0.92,73,1.0,5.0,1.0,1.0,0.0,0.0,5.0,15.0,4.0,6.0,0.0
15196,27681,0.923,15,1.0,112.0,1.0,0.0,3.0,0.0,5.0,15.0,4.0,5.0,3.0
15197,1424,0.92,44,0.0,49.0,3.0,1.0,3.0,1.0,6.0,13.0,8.0,6.0,6.0
15198,27676,0.92,40,0.0,49.0,1.0,1.0,3.0,0.0,2.0,5.0,5.0,5.0,0.0
15199,15920,0.624,96,1.0,64.0,3.0,0.0,3.0,0.0,5.0,16.0,2.0,5.0,1.0
15200,29760,0.91,16,0.0,48.0,1.0,0.0,1.0,1.0,6.0,14.0,7.0,6.0,0.0
15201,20958,0.92,34,0.0,5.0,1.0,0.0,3.0,0.0,5.0,2.0,5.0,5.0,1.0
15202,10782,0.924,80,0.0,6.0,2.0,0.0,3.0,0.0,5.0,1.0,2.0,5.0,0.0
15203,16986,0.92,80,0.0,5.0,1.0,0.0,3.0,1.0,6.0,15.0,0.0,1.0,0.0
15204,17161,0.926,18,0.0,13.0,1.0,0.0,3.0,2.0,5.0,15.0,1.0,1.0,0.0
15205,13703,0.924,166,0.0,6.0,1.0,0.0,3.0,0.0,5.0,5.0,7.0,5.0,3.0
15206,11635,0.893,32,0.0,74.0,1.0,0.0,3.0,2.0,5.0,21.0,1.0,2.0,0.0
15207,4218,0.92,198,0.0,5.0,1.0,0.0,3.0,0.0,5.0,6.0,0.0,5.0,4.0
15208,25124,0.855,76,1.0,95.0,1.0,0.0,3.0,0.0,5.0,2.0,6.0,5.0,1.0
15209,26394,0.55,216,0.0,11.0,1.0,1.0,3.0,4.0,6.0,20.0,8.0,6.0,0.0
15210,26907,0.92,47,0.0,5.0,1.0,0.0,3.0,0.0,5.0,3.0,1.0,5.0,1.0
